Date,^spx_d,^shc_d,^hsi_d,^ndq_d,^dji_d,^nkx_d
2002-08-19,950.7,1644.3,10247.0,1394.54,8990.79,9599.1
2002-08-20,937.43,1671.35,10408.0,1376.59,8872.07,9620.69
2002-08-21,949.36,1673.55,10402.3,1409.1,8957.02,9642.61
2002-08-22,962.7,1686.11,10424.0,1422.95,9053.64,9814.02
2002-08-23,940.86,1683.21,10245.7,1380.62,8872.96,9867.45
2002-08-26,947.95,1670.69,10226.3,1391.74,8919.01,10067.74
2002-08-27,934.82,1679.69,10185.5,1347.78,8824.41,9907.3
2002-08-28,917.87,1676.77,10130.2,1314.38,8694.09,9766.73
2002-08-29,917.8,1667.32,10061.2,1335.76,8670.99,9620.14
2002-08-30,916.07,1666.62,10043.9,1314.85,8663.5,9619.3
2002-09-02,,1668.77,9896.98,,,9521.63
2002-09-03,878.02,1674.07,9790.68,1263.84,8308.05,9217.04
2002-09-04,893.4,1663.97,9820.33,1292.31,8425.12,9075.09
2002-09-05,879.15,1641.81,9726.03,1251.03,8283.7,9222.12
2002-09-06,893.92,1631.38,9720.86,1295.3,8427.2,9129.07
2002-09-09,902.96,1621.58,9723.67,1304.6,8519.38,9306.26
2002-09-10,909.58,1625.11,9885.77,1320.09,8602.61,9309.31
2002-09-11,909.45,1620.36,9882.35,1315.45,8581.17,9400.08
2002-09-12,886.91,1624.56,9896.33,1279.68,8379.41,9415.23
2002-09-13,889.81,1625.76,9650.97,1291.4,8312.69,9241.93
2002-09-16,891.1,1604.08,9505.13,1275.88,8380.18,
2002-09-17,873.52,1604.88,9707.25,1259.94,8207.55,9543.94
2002-09-18,869.46,1594.58,9474.07,1252.13,8172.45,9472.06
2002-09-19,843.32,1619.35,9427.79,1216.45,7942.39,9669.62
2002-09-20,845.39,1604.91,9328.22,1221.09,7986.02,9481.08
2002-09-23,833.7,1602.59,9314.87,1184.93,7872.15,
2002-09-24,819.29,1596.73,9197.68,1182.14,7683.13,9321.64
2002-09-25,839.66,1597.84,9124.91,1222.29,7841.82,9165.41
2002-09-26,854.95,1587.65,9270.71,1221.61,7997.12,9320.92
2002-09-27,827.37,1581.62,9294.46,1199.15,7701.45,9530.44
2002-09-30,815.28,,9072.21,1172.06,7591.93,9383.29
2002-10-01,847.91,,,1213.72,7938.79,9162.26
2002-10-02,827.91,,9109.35,1187.3,7755.61,9049.33
2002-10-03,818.95,,8984.32,1165.56,7717.19,8936.43
2002-10-04,800.58,,9051.37,1139.9,7528.4,9027.55
2002-10-07,785.28,,8931.4,1119.4,7422.84,8688.0
2002-10-08,798.55,1562.99,8977.41,1129.22,7501.49,8708.9
2002-10-09,776.76,1535.37,8977.35,1114.11,7286.27,8539.34
2002-10-10,803.92,1530.41,8858.69,1163.37,7533.95,8439.62
2002-10-11,835.32,1524.05,8965.73,1210.47,7850.29,8529.61
2002-10-14,841.44,1531.68,,1220.53,7877.4,
2002-10-15,881.27,1524.73,9336.39,1282.44,8255.68,8836.73
2002-10-16,860.02,1537.39,9459.14,1232.42,8036.03,8884.87
2002-10-17,879.2,1513.1,9576.15,1272.29,8275.04,8959.88
2002-10-18,884.39,1519.54,9613.07,1287.86,8322.4,9086.13
2002-10-21,899.72,1524.93,9570.36,1309.67,8538.24,8978.41
2002-10-22,890.16,1548.1,9548.94,1292.8,8450.16,8689.39
2002-10-23,896.14,1548.97,9804.65,1320.23,8494.27,8714.52
2002-10-24,882.5,1536.52,9787.49,1298.71,8317.34,8614.3
2002-10-25,897.65,1520.31,9722.54,1331.13,8443.99,8726.29
2002-10-28,890.23,1502.72,9853.74,1315.87,8368.04,8757.51
2002-10-29,882.15,1510.88,9634.67,1300.54,8368.94,8708.76
2002-10-30,890.71,1509.71,9560.46,1326.73,8427.41,8756.59
2002-10-31,885.76,1507.5,9441.25,1329.75,8397.03,8640.48
2002-11-01,900.96,1510.76,9407.68,1360.7,8517.64,8685.72
2002-11-04,908.35,1531.84,9720.83,1396.54,8571.6,
2002-11-05,915.39,1558.24,9655.36,1401.17,8678.27,8937.56
2002-11-06,923.76,1552.56,9773.98,1418.99,8771.01,8953.29
2002-11-07,902.65,1554.24,9844.38,1376.71,8586.24,8920.44
2002-11-08,894.74,1522.19,9770.68,1359.28,8537.13,8690.77
2002-11-11,876.19,1504.4,9580.88,1319.19,8358.95,8460.37
2002-11-12,882.95,1485.91,9613.84,1349.56,8386.0,8464.77
2002-11-13,882.53,1490.46,9616.62,1361.33,8398.49,8438.52
2002-11-14,904.27,1460.8,9740.84,1411.52,8542.13,8303.39
2002-11-15,909.83,1463.69,9865.65,1411.14,8579.09,8503.59
2002-11-18,900.36,1451.29,9920.09,1393.69,8486.57,8346.01
2002-11-19,896.74,1462.17,9965.03,1374.51,8474.78,8365.26
2002-11-20,914.15,1425.84,9971.15,1419.35,8623.01,8459.62
2002-11-21,933.76,1390.63,10003.5,1467.55,8845.15,8668.06
2002-11-22,930.55,1395.5,10065.3,1468.74,8804.84,8772.56
2002-11-25,932.87,1398.44,10100.8,1481.9,8849.4,8944.44
2002-11-26,913.31,1371.17,9995.52,1444.43,8676.42,8823.99
2002-11-27,938.87,1378.75,9944.59,1487.94,8931.68,8875.88
2002-11-28,,1417.53,10147.8,,,9176.78
2002-11-29,936.31,1434.18,10069.9,1478.78,8896.09,9215.56
2002-12-02,934.53,1395.68,10205.2,1484.76,8862.57,9174.47
2002-12-03,920.75,1408.84,10227.0,1448.96,8742.93,9205.11
2002-12-04,917.58,1414.45,9995.73,1430.35,8737.85,9006.73
2002-12-05,906.55,1404.88,10009.9,1410.75,8623.28,8917.57
2002-12-06,912.23,1405.53,9973.75,1422.44,8645.77,8863.26
2002-12-09,892.0,1400.87,9868.48,1367.14,8473.41,8828.05
2002-12-10,904.45,1383.84,9857.99,1390.76,8574.26,8804.52
2002-12-11,904.96,1379.2,9784.57,1396.59,8589.14,8727.66
2002-12-12,901.58,1383.91,9813.78,1399.55,8538.4,8708.69
2002-12-13,889.48,1396.9,9728.43,1362.42,8433.71,8516.07
2002-12-16,910.4,1408.52,9656.46,1400.33,8627.4,8450.94
2002-12-17,902.99,1416.1,9715.74,1392.05,8535.39,8510.73
2002-12-18,891.12,1411.72,9548.65,1361.51,8447.35,8344.01
2002-12-19,884.25,1413.6,9557.86,1354.1,8364.8,8387.57
2002-12-20,895.76,1427.94,9628.69,1363.11,8512.01,8406.88
2002-12-23,897.38,1430.2,9570.93,1381.69,8493.29,
2002-12-24,892.47,1430.83,9561.63,1372.47,8448.11,8512.37
2002-12-25,,1421.52,,,,8501.14
2002-12-26,889.66,1384.15,,1367.89,8432.61,8700.1
2002-12-27,875.4,1382.97,9445.26,1348.31,8303.78,8714.05
2002-12-30,879.39,1366.36,9272.33,1339.54,8332.85,8578.95
2002-12-31,879.82,1357.65,9321.29,1335.51,8341.63,
2003-01-02,909.03,1320.63,9365.52,1384.85,8607.52,
2003-01-03,908.59,1319.87,9583.85,1387.08,8601.69,
2003-01-06,929.01,1334.68,9665.96,1421.32,8773.57,8713.33
2003-01-07,922.93,1332.06,9652.4,1431.57,8740.59,8656.5
2003-01-08,909.93,1372.07,9688.21,1401.07,8595.31,8517.8
2003-01-09,927.57,1397.38,9675.41,1438.46,8776.18,8497.93
2003-01-10,927.57,1384.86,9721.5,1447.72,8784.89,8470.45
2003-01-13,926.26,1386.31,9834.08,1446.04,8785.98,
2003-01-14,931.66,1466.85,9796.31,1460.99,8842.62,8553.06
2003-01-15,918.22,1459.92,9873.49,1438.8,8723.18,8611.75
2003-01-16,914.6,1485.62,9743.23,1423.75,8697.87,8609.17
2003-01-17,901.78,1478.68,9614.59,1376.19,8586.74,8690.25
2003-01-20,,1482.68,9552.02,,,8558.82
2003-01-21,887.62,1454.89,9568.47,1364.25,8442.9,8708.58
2003-01-22,878.36,1460.53,9560.29,1359.48,8318.73,8611.04
2003-01-23,887.34,1450.62,9584.7,1388.27,8369.47,8790.92
2003-01-24,861.4,1479.07,9460.6,1342.14,8131.01,8731.65
2003-01-27,847.48,1496.16,9298.67,1325.27,7989.56,8609.47
2003-01-28,858.54,1500.64,9325.6,1342.18,8088.84,8525.39
2003-01-29,864.36,1499.82,9240.79,1358.06,8110.71,8331.08
2003-01-30,844.61,,9258.95,1322.35,7945.13,8316.81
2003-01-31,855.7,,,1320.91,8053.81,8339.94
2003-02-03,860.32,,,1323.79,8109.82,8500.79
2003-02-04,848.2,,9252.71,1306.15,8013.29,8484.9
2003-02-05,843.59,,9180.47,1301.5,7985.18,8549.85
2003-02-06,838.15,,9126.15,1301.73,7929.3,8484.19
2003-02-07,829.69,,9150.95,1282.47,7864.23,8448.16
2003-02-10,835.97,1480.17,9232.14,1296.68,7920.11,8484.93
2003-02-11,829.2,1492.76,9194.91,1295.46,7843.11,
2003-02-12,818.68,1510.67,9314.9,1278.97,7758.17,8664.17
2003-02-13,817.37,1504.34,9173.43,1277.44,7749.87,8599.66
2003-02-14,834.89,1510.95,9201.76,1310.17,7908.8,8701.92
2003-02-17,,1496.52,9383.68,,,8771.89
2003-02-18,851.17,1496.47,9397.05,1346.54,8041.15,8692.97
2003-02-19,845.13,1510.8,9427.63,1334.32,8000.6,8678.44
2003-02-20,837.1,1509.49,9390.48,1331.23,7914.96,8650.92
2003-02-21,848.17,1478.87,9250.86,1349.02,8018.11,8513.54
2003-02-24,832.58,1481.94,9239.47,1322.38,7858.24,8564.95
2003-02-25,838.57,1511.28,9148.48,1328.98,7909.5,8360.49
2003-02-26,827.55,1513.18,9116.28,1303.68,7806.98,8356.81
2003-02-27,837.28,1513.7,9134.24,1323.94,7884.99,8359.38
2003-02-28,841.15,1511.93,9122.66,1337.52,7891.08,8363.04
2003-03-03,834.81,1525.48,9268.77,1320.29,7837.86,8490.4
2003-03-04,821.99,1524.3,9181.89,1307.77,7704.87,8480.22
2003-03-05,829.85,1517.18,9109.18,1314.4,7775.6,8472.62
2003-03-06,822.1,1498.34,8962.26,1302.89,7673.99,8369.15
2003-03-07,828.89,1493.09,8907.1,1305.29,7740.03,8144.12
2003-03-10,807.48,1468.92,8861.87,1278.37,7568.18,8042.26
2003-03-11,800.73,1469.55,8859.93,1271.47,7524.06,7862.43
2003-03-12,804.19,1475.01,8874.99,1279.24,7552.07,7943.04
2003-03-13,831.9,1464.65,8787.45,1340.77,7821.75,7868.56
2003-03-14,833.27,1466.04,8956.17,1340.33,7859.71,8002.69
2003-03-17,862.79,1469.27,8804.16,1392.27,8141.92,7871.64
2003-03-18,866.45,1459.89,9041.51,1400.55,8194.23,7954.46
2003-03-19,874.02,1469.96,9158.59,1397.07,8265.45,8051.04
2003-03-20,875.67,1464.54,9194.56,1402.77,8286.6,8195.05
2003-03-21,895.79,1474.66,9179.19,1421.75,8521.62,
2003-03-24,864.23,1477.77,9108.45,1369.78,8214.68,8435.07
2003-03-25,874.74,1462.4,9062.15,1391.01,8280.23,8238.76
2003-03-26,869.95,1456.27,9047.09,1387.45,8229.88,8351.92
2003-03-27,868.52,1499.35,8872.32,1384.25,8201.45,8368.67
2003-03-28,863.5,1491.94,8863.36,1369.6,8145.77,8280.16
2003-03-31,848.18,1510.58,8634.45,1341.17,7992.13,7972.71
2003-04-01,858.48,1522.55,8596.89,1348.3,8069.86,7986.72
2003-04-02,880.9,1521.32,8706.19,1396.72,8285.06,8069.85
2003-04-03,876.45,1511.73,8648.16,1396.58,8240.38,8017.75
2003-04-04,878.85,1521.13,8822.45,1383.51,8277.15,8074.12
2003-04-07,879.93,1515.13,8962.21,1389.51,8300.41,8249.98
2003-04-08,878.29,1520.55,8806.66,1382.94,8298.92,8131.41
2003-04-09,865.99,1543.67,8636.85,1356.74,8197.94,8057.61
2003-04-10,871.58,1551.18,8625.72,1365.61,8221.33,7980.12
2003-04-11,868.3,1576.86,8645.65,1358.85,8203.41,7816.49
2003-04-14,885.23,1616.07,8533.55,1384.95,8351.1,7752.1
2003-04-15,890.81,1631.47,8632.1,1391.01,8402.36,7838.83
2003-04-16,879.91,1606.24,8675.14,1394.72,8257.61,7879.49
2003-04-17,893.58,1613.6,8579.14,1425.5,8337.65,7821.9
2003-04-18,,1603.08,,,,7874.51
2003-04-21,892.01,1571.71,,1424.37,8328.9,7969.08
2003-04-22,911.37,1568.69,8571.91,1451.36,8484.99,7790.46
2003-04-23,919.02,1541.96,8519.6,1466.16,8515.66,7793.38
2003-04-24,911.43,1503.59,8442.11,1457.23,8440.04,7854.57
2003-04-25,898.81,1487.15,8409.01,1434.54,8306.35,7699.5
2003-04-28,914.84,1537.69,8435.04,1462.24,8471.61,7607.88
2003-04-29,917.84,1509.31,8744.22,1471.3,8502.99,
2003-04-30,916.92,1521.44,8717.22,1464.31,8480.09,7831.42
2003-05-01,916.3,,,1472.56,8454.25,7863.29
2003-05-02,930.08,,8808.18,1502.88,8582.68,7907.19
2003-05-05,926.55,,8916.49,1504.04,8531.57,
2003-05-06,934.39,,8889.22,1523.71,8588.36,8083.56
2003-05-07,929.62,,8901.05,1506.76,8560.63,8109.77
2003-05-08,920.27,,,1489.69,8491.22,8031.55
2003-05-09,933.41,,9084.16,1520.15,8604.6,8152.16
2003-05-12,945.11,1531.87,9155.57,1541.4,8726.73,8221.12
2003-05-13,942.3,1485.31,9119.04,1539.68,8679.25,8190.26
2003-05-14,939.28,1522.92,9103.69,1534.9,8647.82,8244.91
2003-05-15,946.67,1555.29,9126.07,1551.38,8713.14,8123.4
2003-05-16,944.3,1554.45,9093.18,1538.53,8678.97,8117.29
2003-05-19,920.77,1555.45,9087.37,1492.77,8493.39,8039.13
2003-05-20,919.73,1535.52,9050.4,1491.09,8491.36,8059.48
2003-05-21,923.42,1533.48,9059.8,1489.87,8516.43,8018.51
2003-05-22,931.87,1546.11,9131.49,1507.55,8594.02,8051.66
2003-05-23,933.22,1560.96,9303.73,1510.09,8601.38,8184.76
2003-05-26,,1569.51,9492.71,,,8227.32
2003-05-27,951.48,1568.34,9420.81,1556.69,8781.35,8120.24
2003-05-28,953.22,1551.81,9510.62,1563.24,8793.12,8234.18
2003-05-29,949.64,1568.16,9508.55,1574.95,8711.18,8375.36
2003-05-30,963.59,1576.26,9487.38,1595.91,8850.26,8424.51
2003-06-02,967.0,1576.53,9637.53,1590.75,8897.81,8547.17
2003-06-03,971.56,1562.24,9662.82,1603.56,8922.95,8564.49
2003-06-04,986.24,1574.11,,1634.65,9038.98,8557.86
2003-06-05,990.14,1556.25,9639.01,1646.01,9041.3,8657.23
2003-06-06,987.76,1538.92,9694.63,1627.42,9062.79,8785.87
2003-06-09,975.93,1530.22,9733.51,1603.97,8980.0,8822.73
2003-06-10,984.84,1538.76,9703.72,1627.67,9054.89,8789.09
2003-06-11,997.48,1565.84,9662.06,1646.02,9183.22,8890.3
2003-06-12,998.51,1562.11,9736.84,1653.62,9196.55,8918.6
2003-06-13,988.61,1566.77,9855.64,1626.49,9117.12,8980.64
2003-06-16,1010.74,1559.71,9862.28,1666.58,9318.96,8839.83
2003-06-17,1011.66,1557.18,10030.4,1668.44,9323.02,9033.0
2003-06-18,1010.09,1553.88,9970.3,1677.14,9293.8,9092.97
2003-06-19,994.7,1538.75,9980.11,1648.64,9179.53,9110.51
2003-06-20,995.69,1529.47,9930.31,1644.72,9200.75,9120.0
2003-06-23,981.64,1511.37,9734.29,1610.75,9072.95,9137.14
2003-06-24,983.45,1512.43,9629.35,1605.61,9109.85,8919.26
2003-06-25,975.32,1502.08,9628.99,1602.66,9011.53,8932.26
2003-06-26,985.82,1515.38,9606.11,1634.01,9079.04,8923.41
2003-06-27,976.22,1497.05,9657.21,1625.26,8989.05,9104.06
2003-06-30,974.5,1486.02,9577.12,1622.8,8985.44,9083.11
2003-07-01,982.32,1484.7,,1640.13,9040.95,9278.49
2003-07-02,993.75,1499.68,9602.62,1678.73,9142.84,9592.24
2003-07-03,985.7,1504.44,9646.1,1663.46,9070.21,9624.8
2003-07-04,,1502.35,9636.81,,,9547.73
2003-07-07,1004.42,1501.48,9892.4,1720.71,9216.79,9795.16
2003-07-08,1007.84,1512.02,9992.87,1746.46,9223.09,9898.72
2003-07-09,1002.21,1503.31,10027.4,1747.46,9156.21,9990.95
2003-07-10,988.7,1531.93,9983.31,1715.86,9036.04,9955.62
2003-07-11,998.14,1528.85,9911.5,1733.93,9119.59,9635.35
2003-07-14,1003.86,1521.41,10122.4,1754.82,9177.15,9755.63
2003-07-15,1000.42,1525.44,10135.5,1753.21,9128.97,9751.0
2003-07-16,994.09,1529.49,10207.2,1747.97,9094.59,9735.97
2003-07-17,981.73,1539.36,10096.7,1698.02,9050.82,9498.86
2003-07-18,993.32,1507.16,10140.8,1708.5,9188.15,9527.73
2003-07-21,978.8,1495.89,10102.9,1681.41,9096.69,
2003-07-22,988.11,1498.49,10008.7,1706.1,9158.45,9485.97
2003-07-23,988.61,1502.15,9900.56,1719.18,9194.24,9615.34
2003-07-24,981.6,1493.45,9923.14,1701.42,9112.51,9671.0
2003-07-25,998.68,1477.65,9939.2,1730.7,9284.57,9648.01
2003-07-28,996.52,1470.39,10134.9,1735.36,9266.51,9839.91
2003-07-29,989.28,1477.3,10198.6,1731.37,9204.46,9834.31
2003-07-30,987.49,1479.65,10121.2,1720.91,9200.05,9632.66
2003-07-31,990.31,1476.74,10134.8,1735.02,9233.8,9563.21
2003-08-01,980.15,1476.97,10248.6,1715.62,9153.97,9611.67
2003-08-04,982.82,1494.37,10183.1,1714.06,9186.04,9452.79
2003-08-05,965.46,1494.31,10177.4,1673.5,9036.32,9382.58
2003-08-06,967.08,1486.25,9987.54,1652.68,9061.74,9323.91
2003-08-07,974.12,1487.37,9958.05,1652.18,9126.45,9265.56
2003-08-08,977.59,1471.27,9945.22,1644.03,9191.09,9327.53
2003-08-11,980.59,1474.41,10093.5,1661.51,9217.35,9487.8
2003-08-12,990.35,1479.28,10184.2,1687.01,9310.06,9564.81
2003-08-13,984.03,1465.83,10301.5,1686.61,9271.76,9752.75
2003-08-14,990.51,1455.9,10374.0,1700.34,9310.56,9913.47
2003-08-15,990.67,1450.2,10424.6,1702.01,9321.69,9863.47
2003-08-18,999.74,1445.09,10525.0,1739.49,9412.45,10032.97
2003-08-19,1002.35,1449.71,10509.3,1761.11,9428.9,10174.1
2003-08-20,1000.3,1441.66,10475.3,1760.54,9397.51,10292.06
2003-08-21,1003.27,1441.09,10643.6,1777.55,9423.68,10362.69
2003-08-22,993.06,1438.88,10760.7,1765.32,9348.87,10281.17
2003-08-25,993.71,1422.18,10764.2,1764.31,9317.64,10276.64
2003-08-26,996.73,1425.21,10753.9,1770.65,9340.45,10332.57
2003-08-27,996.79,1425.36,10678.5,1782.13,9333.79,10308.99
2003-08-28,1002.84,1415.69,10760.1,1800.18,9374.21,10225.22
2003-08-29,1008.01,1421.98,10909.0,1810.45,9415.82,10343.55
2003-09-01,,1449.82,10903.4,,,10670.18
2003-09-02,1021.99,1446.51,10939.9,1841.48,9523.27,10690.08
2003-09-03,1026.27,1447.85,11102.4,1852.9,9568.46,10715.69
2003-09-04,1027.97,1447.43,11138.6,1868.97,9587.9,10646.95
2003-09-05,1021.39,1431.53,11170.6,1858.24,9503.34,10650.77
2003-09-08,1031.64,1425.73,11165.3,1888.62,9586.29,10683.76
2003-09-09,1023.17,1420.07,11046.8,1873.43,9507.2,10922.04
2003-09-10,1010.92,1423.18,10810.3,1823.81,9420.46,10856.32
2003-09-11,1016.42,1423.96,10883.5,1846.09,9459.76,10546.33
2003-09-12,1018.63,1409.16,,1855.03,9471.55,10712.81
2003-09-15,1014.81,1397.54,10992.7,1845.7,9448.81,
2003-09-16,1029.32,1406.1,11071.4,1887.25,9567.34,10887.03
2003-09-17,1025.97,1389.82,11140.0,1883.1,9545.65,10990.11
2003-09-18,1039.58,1390.49,11069.2,1909.55,9659.13,11033.32
2003-09-19,1036.3,1391.37,10968.4,1905.7,9644.82,10938.42
2003-09-22,1022.82,1381.44,10873.3,1874.62,9535.41,10475.1
2003-09-23,1029.03,1390.17,10944.4,1901.72,9576.04,
2003-09-24,1009.38,1394.23,11295.9,1843.7,9425.51,10502.29
2003-09-25,1003.27,1376.29,11286.5,1817.24,9343.96,10310.04
2003-09-26,996.85,1370.84,11290.2,1792.07,9313.08,10318.44
2003-09-29,1006.58,1355.34,11141.3,1824.56,9380.24,10229.57
2003-09-30,995.97,1367.16,11229.9,1786.94,9275.06,10219.05
2003-10-01,1018.22,,,1832.25,9469.2,10361.24
2003-10-02,1020.24,,11546.1,1836.22,9487.8,10593.53
2003-10-03,1029.85,,11608.7,1880.57,9572.31,10709.29
2003-10-06,1034.35,,11734.5,1893.46,9594.98,10740.14
2003-10-07,1039.25,,11723.9,1907.85,9654.61,10820.33
2003-10-08,1033.78,1371.69,11720.8,1893.78,9630.9,10542.2
2003-10-09,1038.73,1369.17,11800.4,1911.9,9680.01,10531.44
2003-10-10,1038.06,1404.01,11935.8,1915.31,9674.68,10786.04
2003-10-13,1045.35,1399.66,11962.0,1933.53,9764.38,
2003-10-14,1049.48,1388.17,11856.0,1943.19,9812.98,10966.43
2003-10-15,1046.76,1383.1,12056.2,1939.1,9803.05,10899.95
2003-10-16,1050.07,1365.51,12027.6,1950.14,9791.72,11025.15
2003-10-17,1039.32,1370.58,12044.5,1912.36,9721.79,11037.89
2003-10-20,1044.68,1359.5,12147.9,1925.14,9777.94,11161.71
2003-10-21,1046.03,1364.3,12250.7,1940.9,9747.64,11031.52
2003-10-22,1030.36,1398.01,12238.6,1898.07,9598.24,10889.62
2003-10-23,1033.77,1386.65,11737.2,1885.51,9613.13,10335.16
2003-10-24,1028.91,1381.83,11736.4,1865.59,9582.46,10335.7
2003-10-27,1031.13,1369.46,11749.7,1882.91,9608.16,10454.12
2003-10-28,1046.79,1369.33,12091.9,1932.26,9748.31,10561.01
2003-10-29,1048.11,1361.49,12130.5,1936.56,9774.53,10739.22
2003-10-30,1046.94,1344.63,12143.3,1932.69,9786.61,10695.56
2003-10-31,1050.71,1348.3,12190.1,1932.21,9801.12,10559.59
2003-11-03,1059.02,1364.06,12386.8,1967.7,9858.46,
2003-11-04,1053.25,1389.55,12440.7,1957.96,9838.83,10847.97
2003-11-05,1051.81,1385.11,12438.9,1959.37,9820.83,10837.54
2003-11-06,1058.05,1356.79,12150.1,1976.37,9856.97,10552.3
2003-11-07,1053.21,1335.21,12215.2,1970.74,9809.79,10628.98
2003-11-10,1047.11,1340.1,12156.7,1941.64,9756.53,10504.54
2003-11-11,1046.57,1343.62,12003.6,1930.75,9737.79,10207.04
2003-11-12,1058.53,1317.79,11971.5,1973.11,9848.83,10226.22
2003-11-13,1058.41,1319.61,12227.6,1967.35,9837.94,10337.67
2003-11-14,1050.35,1331.05,12203.5,1930.26,9768.68,10167.06
2003-11-17,1043.63,1328.1,11997.0,1909.61,9710.83,9786.83
2003-11-18,1034.15,1316.56,12027.3,1881.75,9624.16,9897.05
2003-11-19,1042.44,1338.87,11873.0,1899.65,9690.46,9614.6
2003-11-20,1033.65,1376.51,11845.4,1881.92,9619.42,9865.7
2003-11-21,1035.28,1361.56,11839.8,1893.88,9628.53,9852.83
2003-11-24,1052.08,1404.01,11848.6,1947.14,9747.79,
2003-11-25,1053.89,1408.42,12008.1,1943.04,9763.94,9960.2
2003-11-26,1058.45,1411.91,12086.7,1953.31,9779.57,10144.83
2003-11-27,,1389.1,12076.0,,,10163.38
2003-11-28,1058.2,1397.23,12317.5,1960.26,9782.46,10100.57
2003-12-01,1070.12,1432.7,12457.0,1989.82,9899.05,10403.27
2003-12-02,1066.62,1435.31,12412.2,1980.07,9853.64,10410.15
2003-12-03,1064.73,1445.03,12361.2,1960.25,9873.42,10326.39
2003-12-04,1069.72,1452.81,12342.7,1968.8,9930.82,10429.99
2003-12-05,1061.5,1451.12,12314.7,1937.82,9862.68,10373.46
2003-12-08,1069.3,1436.66,12177.4,1948.85,9965.27,10045.34
2003-12-09,1060.18,1443.37,12393.6,1908.32,9923.42,10124.28
2003-12-10,1059.05,1469.42,12398.4,1904.65,9921.86,9910.56
2003-12-11,1071.21,1470.02,12554.6,1942.32,10008.2,10075.14
2003-12-12,1074.14,1470.79,12594.4,1949.0,10042.2,10169.66
2003-12-15,1068.04,1470.36,12520.2,1918.26,10022.8,10490.77
2003-12-16,1075.13,1466.34,12260.3,1924.29,10129.6,10271.6
2003-12-17,1076.48,1454.0,12193.1,1921.33,10145.3,10092.64
2003-12-18,1089.18,1457.3,12240.2,1956.18,10248.1,10104.0
2003-12-19,1088.66,1446.29,12371.8,1951.02,10278.2,10284.54
2003-12-22,1092.94,1492.96,12488.0,1955.8,10338.0,10372.51
2003-12-23,1096.02,1500.64,12420.5,1974.78,10341.3,
2003-12-24,1094.04,1513.83,12456.7,1969.23,10305.2,10371.27
2003-12-25,,1512.6,,,,10365.35
2003-12-26,1095.89,1514.78,,1973.14,10324.7,10417.41
2003-12-29,1109.48,1496.43,12464.3,2006.48,10450.0,10500.62
2003-12-30,1109.64,1511.69,12526.7,2009.88,10425.0,10676.64
2003-12-31,1111.92,1497.04,12575.9,2003.37,10453.9,
2004-01-02,1108.48,1517.19,12801.5,2006.68,10409.8,
2004-01-05,1122.22,1568.35,13005.3,2047.36,10544.1,10825.17
2004-01-06,1123.67,1574.52,13036.3,2057.37,10538.7,10813.99
2004-01-07,1126.33,1587.2,13157.7,2077.68,10529.0,10757.82
2004-01-08,1131.92,1610.13,13203.6,2100.25,10592.4,10837.65
2004-01-09,1121.86,1581.47,13385.8,2086.92,10458.9,10965.05
2004-01-12,1127.23,1618.52,13352.2,2111.78,10485.2,
2004-01-13,1121.22,1612.68,13396.7,2096.44,10427.2,10849.68
2004-01-14,1130.52,1592.42,13320.9,2111.13,10538.4,10863.0
2004-01-15,1132.05,1586.49,13249.8,2109.08,10553.8,10665.15
2004-01-16,1139.83,1600.43,13167.8,2140.46,10600.5,10857.2
2004-01-19,,,13253.3,,,11036.33
2004-01-20,1138.77,,13570.4,2147.98,10528.7,11103.1
2004-01-21,1147.62,,13750.6,2142.45,10623.6,11002.39
2004-01-22,1143.94,,,2119.01,10623.2,11000.7
2004-01-23,1141.55,,,2123.87,10568.3,11069.01
2004-01-26,1155.37,,13727.3,2153.83,10702.5,10972.6
2004-01-27,1144.05,,13761.9,2116.04,10609.9,10928.03
2004-01-28,1128.48,,13431.8,2077.37,10468.4,10852.47
2004-01-29,1134.11,1628.84,13334.0,2068.23,10510.3,10779.44
2004-01-30,1131.13,1590.73,13289.4,2066.15,10488.1,10783.61
2004-02-02,1135.26,1623.88,13000.0,2063.15,10499.2,10776.73
2004-02-03,1136.03,1649.28,13090.0,2066.21,10505.2,10641.92
2004-02-04,1126.52,1685.16,13086.7,2014.14,10470.7,10447.25
2004-02-05,1128.59,1693.43,13030.9,2019.56,10495.5,10464.6
2004-02-06,1142.76,1679.19,13309.6,2064.01,10593.0,10460.92
2004-02-09,1139.81,1703.53,13576.7,2060.57,10579.0,10402.61
2004-02-10,1145.54,1691.01,13515.7,2075.33,10613.8,10365.4
2004-02-11,1157.76,1677.76,13524.8,2089.66,10737.7,
2004-02-12,1152.11,1663.83,13625.1,2073.61,10694.1,10459.26
2004-02-13,1145.81,1658.54,13739.8,2053.56,10627.8,10557.69
2004-02-16,,1696.83,13831.5,,,10548.72
2004-02-17,1156.99,1703.77,13815.4,2080.35,10714.9,10701.13
2004-02-18,1151.82,1717.1,13928.4,2076.47,10672.0,10676.81
2004-02-19,1147.06,1717.02,13867.2,2045.96,10664.7,10753.8
2004-02-20,1144.11,1721.75,13868.4,2037.93,10619.0,10720.69
2004-02-23,1140.99,1681.65,13765.1,2007.52,10609.6,10868.96
2004-02-24,1139.09,1682.3,13756.4,2005.44,10566.4,10644.13
2004-02-25,1143.67,1647.38,13599.5,2022.98,10601.6,10658.73
